id,aidat_tl,amerikan_mutfak,arakat_dubleksi,asansor,bahce_dubleksi,bahce_kati,bahceli,balkon,banyo_sayisi,bina_yasi,bogaz_manzarali,boyali,brut_m2,bulundugu_kat,cati_dubleksi,celik_kapi,deniz_manzarali,doga_manzarali,duvar_kagidi,emlak_tipi,esyali,fiyat,gol_manzarali,goruntulu_diafon,guney,guvenlik,havuz_manzarali,ilan_tarihi,isi_yalitim,isicam,isitma,kapali_garaj,kat_dubleksi,kat_sayisi,kimden,klima,kullanim_durumu,laminat_zemin,mahalle,mobilya,net_m2,oda_sayisi,otopark,parke_zemin,pvc_dograma,sehir,sehir_manzarali,semt,site_icerisinde,takas,teras,tripleks,yuzme_havuzu
600028476,Belirtilmemiş,True,False,True,False,False,False,Var,2,11-15 arası,False,True,350,9,True,True,True,True,False,Satılık Daire,Hayır,4.000.000 TL,False,False,True,True,False,14 Aralık 2018,False,True,Klima,False,False,9,Emlak Ofisinden,True,Kiracılı,False,Güzeloba Mh.,False,320,4+1,False,False,False,Antalya,True,Muratpaşa,Evet,Evet,False,False,False
601004987,Belirtilmemiş,True,False,True,False,False,False,Var,1,4,False,False,95,4,False,True,False,False,False,Satılık Daire,Evet,258.000 TL,False,False,False,True,False,03 Aralık 2018,False,False,Klima,True,False,4,Emlak Ofisinden,True,Boş,True,Hurma Mah.,False,85,2+1,True,False,True,Antalya,False,Konyaaltı,Hayır,Evet,False,False,True
601509361,45,False,False,False,False,False,True,,1,16-20 arası,False,True,100,,False,False,False,False,False,Satılık Villa,Hayır,295.000 TL,False,False,True,False,False,12 Aralık 2018,False,False,Klima,False,False,2,Emlak Ofisinden,False,Mülk Sahibi,False,Boğazkent Mh.,False,,3+1,True,True,True,Antalya,True,Serik,Hayır,Hayır,False,False,False
601531835,Belirtilmemiş,False,False,False,False,False,False,Var,1,5-10 arası,False,True,110,Yüksek Giriş,False,True,False,False,False,Satılık Daire,Hayır,154.000 TL,False,False,True,False,False,14 Aralık 2018,True,True,Klima,False,False,3,Emlak Ofisinden,False,Kiracılı,False,Kızılarık Mh.,False,,3+1,True,False,False,Antalya,True,Muratpaşa,Hayır,Evet,False,False,False
601991992,200,True,False,True,False,False,False,Var,3,11-15 arası,False,True,250,Çatı Katı,False,True,True,True,False,Satılık Daire,Hayır,520.000 TL,False,False,False,True,False,14 Aralık 2018,False,True,Klima,False,False,9,Emlak Ofisinden,True,Boş,True,Cikcilli,False,220,4+1,True,False,True,Antalya,True,Alanya,Hayır,Hayır,True,False,True
602088812,Belirtilmemiş,False,False,False,False,False,False,Var,1,11-15 arası,False,True,135,2,False,True,False,False,False,Satılık Daire,Hayır,232.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Yok,False,False,3,Emlak Ofisinden,False,Boş,False,Etiler Mah.,False,,3+1,False,True,False,Antalya,True,Muratpaşa,Hayır,Hayır,True,False,False
602384200,Belirtilmemiş,False,False,True,False,False,False,Var,2,0,False,False,115,4,False,False,False,False,False,Satılık Daire,Hayır,175.000 TL,False,True,True,False,False,14 Aralık 2018,True,False,Doğalgaz (Kombi),False,False,6,Emlak Ofisinden,False,Boş,True,Kökez Mh.,False,,2+1,True,True,False,Antalya,False,Serik,Hayır,Hayır,False,False,False
602614123,Belirtilmemiş,True,False,False,False,False,False,Var,2,0,False,True,160,2,True,True,False,False,False,Satılık Daire,Hayır,349.000 TL,False,True,True,False,False,13 Aralık 2018,True,True,Klima,False,False,2,Emlak Ofisinden,False,Boş,False,Güzeloba Mh.,False,,3+1,False,False,True,Antalya,True,Muratpaşa,Hayır,Hayır,True,False,False
602870393,225,True,False,False,False,False,False,Var,2,10,False,False,135,1,False,False,False,True,False,Satılık Residence,Evet,465.000 TL,False,False,True,True,False,11 Aralık 2018,False,False,Klima,False,False,9,Emlak Ofisinden,False,Boş,False,Cikcilli,True,120,2,True,False,False,Antalya,False,Alanya,,Evet,False,False,True
602979102,100,False,False,True,False,True,False,Var,1,0,False,True,120,Yüksek Giriş,False,True,False,True,False,Satılık Daire,Hayır,299.000 TL,False,False,True,True,False,13 Aralık 2018,True,True,Klima,False,False,10,Emlak Ofisinden,False,Boş,False,Mahmutlar Bld.,False,100,2+1,True,False,True,Antalya,True,Alanya,Evet,Evet,False,False,True
603149799,200,True,False,False,False,False,True,,2,5-10 arası,False,True,250,,False,False,False,True,False,Satılık Villa,Hayır,820.000 TL,False,True,True,True,False,12 Aralık 2018,True,True,Yerden Isıtma,False,False,3,Emlak Ofisinden,True,Boş,True,Kadriye Bld.,True,,4+1,True,False,True,Antalya,True,Serik,,Hayır,True,True,True
603744664,50,True,False,True,False,False,False,Var,2,0,False,True,165,Kot 3,False,True,False,False,False,Satılık Daire,Hayır,450.000 TL,False,True,True,False,False,11 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,3,İnşaat Firmasından,False,Boş,True,Sarısu Mh.,True,150,3+1,True,False,True,Antalya,False,Konyaaltı,Hayır,Evet,True,False,False
603978121,Belirtilmemiş,False,False,True,False,False,False,Var,1,16-20 arası,False,True,120,4,False,True,False,True,False,Satılık Daire,Hayır,225.000 TL,False,False,True,False,False,13 Aralık 2018,False,True,Klima,False,False,5,Emlak Ofisinden,False,Boş,False,Saray Mah.,False,120,2+1,False,False,True,Antalya,True,Alanya,Hayır,Hayır,False,False,False
603991430,Belirtilmemiş,False,False,False,False,False,False,Var,3,1,False,True,110,Müstakil,False,True,True,True,False,Satılık Daire,Evet,1.350.000 TL,False,False,False,False,False,14 Aralık 2018,True,False,Klima,False,True,2,Emlak Ofisinden,True,Boş,False,Kalkan Bld.,True,,3+1,False,False,False,Antalya,True,Kaş,Evet,Hayır,True,False,True
604024052,300,False,False,False,False,False,True,,2,5-10 arası,False,False,200,,False,False,True,True,False,Satılık Villa,Evet,1.390.000 TL,False,False,False,True,False,14 Aralık 2018,True,False,Klima,False,True,2,Emlak Ofisinden,False,Boş,False,Okurcalar Bld.,False,,3+1,True,False,False,Antalya,True,Alanya,Evet,Evet,False,False,True
604096346,Belirtilmemiş,False,False,True,False,False,False,Var,1,0,False,False,110,5,False,True,False,False,True,Satılık Daire,Belirtilmemiş,151.000 TL,False,True,True,True,False,13 Aralık 2018,False,True,Klima,False,False,6,Emlak Ofisinden,False,Boş,True,Sütçüler Mh.,False,95,2+1,True,True,True,Antalya,True,Kepez,Hayır,Evet,False,False,False
604293508,120,True,False,False,False,False,False,,2,5-10 arası,False,True,250,,False,True,True,True,True,Satılık Villa,Evet,500.000 TL,False,False,True,False,False,12 Aralık 2018,False,False,Klima,False,False,3,Sahibinden,True,Mülk Sahibi,False,Türkler Mh.,False,,4+1,False,False,False,Antalya,False,Alanya,,Evet,True,True,False
604354367,110,True,False,True,False,False,False,Var,2,4,False,True,210,10,True,True,True,True,True,Satılık Daire,Hayır,468.000 TL,False,True,True,False,False,13 Aralık 2018,True,True,Klima,False,False,10,Emlak Ofisinden,False,Boş,True,Mahmutlar Bld.,False,149,3+1,True,False,True,Antalya,True,Alanya,Hayır,Hayır,False,False,True
604367782,150,False,False,False,False,False,False,Var,1,21-25 arası,False,False,70,Villa Tipi,False,False,False,False,False,Satılık Yazlık,Evet,390.000 TL,False,False,False,False,False,14 Aralık 2018,False,False,Klima,False,False,1,Emlak Ofisinden,False,Boş,False,Side,False,,1+1,False,False,False,Antalya,False,Manavgat,,Hayır,False,False,False
604395249,Belirtilmemiş,False,False,False,False,False,False,Var,2,5-10 arası,False,False,120,8,False,False,False,False,False,Satılık Daire,Hayır,275.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,12,Emlak Ofisinden,False,Boş,False,Mahmutlar Bld.,False,,2+1,False,False,False,Antalya,False,Alanya,,Hayır,False,False,False
604528547,Belirtilmemiş,False,False,False,False,False,False,Var,2,2,False,False,120,Yüksek Giriş,False,False,False,False,False,Satılık Daire,Hayır,198.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Kiracılı,False,Arslanbucak Mah.,False,115,3+1,False,False,False,Antalya,False,Kemer,Hayır,Hayır,False,False,False
604756506,Belirtilmemiş,True,False,True,False,False,False,Var,2,0,False,True,140,4,True,True,False,True,False,Satılık Daire,Hayır,535.000 TL,False,True,False,True,False,13 Aralık 2018,True,True,Klima,False,False,4,Emlak Ofisinden,True,Boş,True,Liman Mah.,False,,2+1,True,True,True,Antalya,True,Konyaaltı,Evet,Hayır,True,False,True
604771861,Belirtilmemiş,False,False,False,False,False,False,Var,1,0,False,False,100,1,False,False,False,False,False,Satılık Daire,Hayır,232.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Boş,False,Göçerler Mh.,False,,2+1,False,False,False,Antalya,False,Kepez,Hayır,Evet,False,False,False
604885117,Belirtilmemiş,False,False,False,False,False,False,Var,1,0,False,False,200,3,False,False,False,False,False,Satılık Daire,Hayır,219.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Soba,False,False,4,Emlak Ofisinden,False,Boş,False,Ilıca Mh.,False,,3+1,False,False,False,Antalya,False,Manavgat,Hayır,Hayır,False,False,False
604991270,50,False,False,True,False,False,False,Var,1,4,False,False,120,3,False,True,False,True,False,Satılık Daire,Hayır,345.000 TL,False,True,False,False,False,12 Aralık 2018,False,True,Yok,False,False,4,Emlak Ofisinden,False,Boş,True,Sinan Mah.,False,,2+1,True,False,True,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
605008574,20,False,False,True,False,False,False,Var,1,0,False,False,200,4,True,False,True,False,False,Satılık Daire,Hayır,650.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Güneş Enerjisi,False,False,4,Emlak Ofisinden,False,Boş,False,Kadıpaşa Mh.,False,200,4+1,False,False,False,Antalya,True,Alanya,Hayır,Hayır,False,False,False
605023181,20,True,False,False,False,True,False,Var,1,1,False,True,90,Yüksek Giriş,False,True,False,False,False,Satılık Daire,Hayır,145.000 TL,False,True,False,False,False,14 Aralık 2018,True,True,Klima,False,False,3,Emlak Ofisinden,False,Boş,True,Muratpaşa Mh.,False,,2+1,True,False,True,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
605064323,Belirtilmemiş,False,False,True,False,True,False,Var,1,2,False,True,110,Yüksek Giriş,False,True,False,False,False,Satılık Daire,Hayır,185.000 TL,False,True,True,False,False,14 Aralık 2018,False,True,Klima,False,False,4,Emlak Ofisinden,False,Mülk Sahibi,True,Kızılarık Mh.,False,110,2+1,False,False,True,Antalya,False,Muratpaşa,Hayır,Hayır,False,False,False
605076225,Belirtilmemiş,False,False,True,False,False,False,Var,1,0,False,True,140,3,False,False,False,False,False,Satılık Daire,Hayır,207.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Doğalgaz (Kombi),False,False,3,Emlak Ofisinden,False,Boş,False,Habibler Mh.,False,,3+1,False,False,False,Antalya,False,Kepez,Hayır,Evet,False,False,False
605082685,30,False,False,False,False,False,False,Var,1,0,False,False,110,1,False,False,False,False,False,Satılık Daire,Hayır,185.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Boş,False,Varsak Karşıyaka Mh.,False,100,2+1,False,False,False,Antalya,False,Kepez,Hayır,Hayır,False,False,False
605098799,30,False,False,False,False,False,False,Var,1,2,False,False,60,1,False,False,False,False,False,Satılık Daire,Hayır,230.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,False,Mülk Sahibi,False,Hurma Mah.,False,,1+1,False,False,False,Antalya,False,Konyaaltı,Hayır,Hayır,False,False,False
605108097,Belirtilmemiş,False,False,False,False,False,False,Var,2,0,False,False,105,2,False,False,False,False,False,Satılık Daire,Hayır,199.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,False,Boş,False,Varsak Karşıyaka Mh.,False,,2+1,False,False,False,Antalya,False,Kepez,Hayır,Hayır,False,False,False
605127522,Belirtilmemiş,False,False,False,False,False,False,Var,3,0,False,False,120,Yüksek Giriş,False,False,False,False,False,Satılık Daire,Hayır,165.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,False,Boş,False,Varsak Karşıyaka Mh.,False,,3+1,False,False,False,Antalya,False,Kepez,Hayır,Hayır,False,False,False
605324045,Belirtilmemiş,False,False,False,False,False,False,Var,1,4,False,True,110,2,False,True,False,False,False,Satılık Daire,Belirtilmemiş,175.000 TL,False,True,False,False,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,3,Emlak Ofisinden,False,Boş,True,Kuzeyyaka Mah.,False,,2+1,True,True,True,Antalya,True,Kepez,Hayır,Hayır,False,False,False
605335092,Belirtilmemiş,False,False,True,False,False,False,Var,2,11-15 arası,False,False,200,10,True,True,True,True,False,Satılık Daire,Evet,2.500.000 TL,False,True,True,False,False,14 Aralık 2018,False,True,Klima,False,False,10,Emlak Ofisinden,True,Mülk Sahibi,True,Kuşkavağı Mh.,False,,3+1,True,False,True,Antalya,True,Konyaaltı,Evet,Hayır,True,False,False
605344013,50,False,False,True,False,False,True,Var,1,21-25 arası,False,False,120,8,False,True,False,False,False,Satılık Daire,Hayır,259.000 TL,False,False,True,False,False,13 Aralık 2018,False,True,Soba,False,False,8,Emlak Ofisinden,False,Boş,False,Meltem Mah.,False,110,3+1,True,False,True,Antalya,True,Muratpaşa,,Hayır,False,False,False
605406878,Belirtilmemiş,False,False,False,False,False,False,Var,1,4,False,False,70,Yüksek Giriş,False,False,False,False,False,Satılık Daire,Evet,124.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Kiracılı,False,Yeni Doğan Mh.,False,,1+1,False,False,False,Antalya,False,Kepez,Hayır,Hayır,False,False,False
605408151,Belirtilmemiş,False,False,False,False,False,False,Var,1,11-15 arası,False,False,140,3,False,True,False,True,False,Satılık Daire,Hayır,210.000 TL,False,False,False,False,False,13 Aralık 2018,False,False,Güneş Enerjisi,False,False,3,Emlak Ofisinden,False,Boş,True,Şafak Mh.,False,,3+1,False,True,True,Antalya,True,Kepez,Hayır,Evet,False,False,False
605415009,Belirtilmemiş,False,False,True,False,False,False,Var,1,21-25 arası,False,True,150,1,False,True,False,True,False,Satılık Daire,Hayır,389.000 TL,False,True,True,True,False,13 Aralık 2018,True,True,Klima,False,False,7,Emlak Ofisinden,True,Boş,False,Uluç Mh.,False,140,3+1,True,True,True,Antalya,True,Konyaaltı,Evet,Evet,False,False,True
605433488,Belirtilmemiş,False,False,False,False,False,False,Var,2,0,False,True,180,3,False,True,False,False,False,Satılık Daire,Hayır,200.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Boş,False,Teomanpaşa Mh.,False,170,4+1,False,False,True,Antalya,False,Kepez,Hayır,Hayır,True,False,False
605643803,Belirtilmemiş,False,False,True,False,False,False,Var,2,0,False,True,150,1,False,True,False,True,True,Satılık Daire,Evet,330.000 TL,False,True,True,True,False,21 Kasım 2018,True,True,Doğalgaz (Kombi),False,False,5,İnşaat Firmasından,False,Boş,True,Kızılarık Mh.,False,,3+1,True,False,False,Antalya,True,Muratpaşa,Evet,Evet,False,False,False
606489292,0,False,False,False,False,False,False,Var,1,0,False,False,85,1,False,False,False,False,False,Satılık Daire,Hayır,145.000 TL,False,False,False,False,False,13 Aralık 2018,False,False,Soba,False,False,3,Emlak Ofisinden,False,Boş,False,Yeni Mah.,False,,2+1,False,False,False,Antalya,False,Korkuteli,Hayır,Hayır,False,False,False
607553014,Belirtilmemiş,True,False,True,False,False,False,Var,1,0,False,True,125,2,False,True,False,True,False,Satılık Daire,Hayır,450.000 TL,False,False,True,False,False,14 Aralık 2018,True,True,Klima,False,False,2,Emlak Ofisinden,False,Boş,False,Kuşkavağı Mh.,False,,2+1,True,False,True,Antalya,False,Konyaaltı,Hayır,Hayır,False,False,False
607990344,0,True,False,False,False,False,False,Var,2,0,False,False,193,2,False,False,True,True,False,Satılık Residence,Hayır,800.000 TL,False,False,True,True,False,26 Kasım 2018,False,False,Klima,False,False,9,İnşaat Firmasından,False,Boş,False,Göçerler Mh.,True,,4,True,True,False,Antalya,True,Kepez,,Hayır,False,False,True
608290165,Belirtilmemiş,False,False,False,False,False,False,Var,2,0,False,True,145,3,True,True,True,False,False,Satılık Daire,Hayır,260.000 TL,False,True,True,False,False,14 Aralık 2018,True,False,Klima,False,False,3,Emlak Ofisinden,False,Boş,True,Kütükçü Mh.,False,,4+1,True,True,True,Antalya,True,Kepez,Hayır,Hayır,True,False,False
608825016,Belirtilmemiş,True,False,False,False,False,False,,4,5-10 arası,False,True,220,,False,False,True,True,False,Satılık Villa,Evet,1.180.000 TL,False,False,False,False,False,14 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,True,Kiracılı,False,Kalkan Bld.,True,220,4+1,True,True,True,Antalya,True,Kaş,Hayır,Hayır,True,True,True
608829476,250,True,False,False,False,False,False,Var,3,5-10 arası,False,True,110,Zemin Kat,False,True,True,True,False,Satılık Daire,Evet,792.000 TL,False,False,False,False,False,14 Aralık 2018,False,False,Klima,False,True,2,Emlak Ofisinden,True,Mülk Sahibi,True,Kalkan Bld.,True,110,2+1,True,True,True,Antalya,True,Kaş,Evet,Evet,True,False,True
608965830,Belirtilmemiş,False,False,True,False,False,False,Var,1,0,False,False,85,4,False,False,False,False,False,Satılık Daire,Hayır,260.000 TL,False,False,True,False,False,27 Eylül 2018,False,False,Klima,False,False,7,Sahibinden,False,Boş,False,Soğuksu Mh.,False,75,2+1,False,False,False,Antalya,True,Muratpaşa,Hayır,Evet,False,False,False
609435600,Belirtilmemiş,False,False,False,False,False,False,Var,1,21-25 arası,False,True,140,3,False,True,False,False,False,Satılık Daire,Hayır,190.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,True,Mülk Sahibi,True,Ulus Mah.,True,,3+1,False,True,True,Antalya,True,Kepez,Hayır,Evet,False,False,False
609497012,120,False,False,True,True,False,False,Var,2,2,False,True,200,Bahçe Katı,False,False,False,False,False,Satılık Daire,Evet,490.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Doğalgaz (Kombi),True,False,5,Emlak Ofisinden,False,Boş,False,Pınarbaşı Mh.,False,200,4+1,True,False,False,Antalya,True,Konyaaltı,Evet,Evet,False,False,False
609518028,150,False,False,True,False,False,False,Var,2,11-15 arası,False,True,165,3,False,True,False,True,True,Satılık Daire,Hayır,510.000 TL,False,True,True,True,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,9,Emlak Ofisinden,False,Mülk Sahibi,True,Çağlayan Mh.,False,145,3+1,False,False,True,Antalya,True,Muratpaşa,Evet,Hayır,False,False,False
609665985,Belirtilmemiş,True,False,False,False,False,False,Var,1,5-10 arası,False,True,98,3,False,False,True,True,False,Satılık Daire,Evet,696.000 TL,False,False,False,False,False,14 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,True,Boş,False,Kalkan Bld.,True,98,2+1,True,True,True,Antalya,True,Kaş,,Hayır,False,False,True
609878323,Belirtilmemiş,False,False,True,False,False,False,Var,1,0,False,False,65,1,False,True,True,True,False,Satılık Daire,Hayır,515.000 TL,False,False,True,True,False,13 Aralık 2018,True,False,Klima,True,False,5,Emlak Ofisinden,False,Boş,False,Kargıcak Mh.,False,,1+1,True,False,False,Antalya,True,Alanya,Hayır,Hayır,False,False,True
610847032,Belirtilmemiş,False,False,False,False,False,False,Var,1,5-10 arası,False,False,100,1,False,False,False,False,False,Satılık Daire,Hayır,173.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Kat Kaloriferi,False,False,3,Emlak Ofisinden,False,Boş,False,Karşıyaka Mh.,False,100,2+1,False,False,False,Antalya,False,Kepez,Hayır,Evet,False,False,False
610893387,Belirtilmemiş,False,False,False,False,False,False,Var,1,4,False,False,105,2,False,False,False,False,False,Satılık Daire,Hayır,185.000 TL,False,False,True,False,False,12 Aralık 2018,False,False,Doğalgaz (Kombi),False,False,4,Emlak Ofisinden,False,Kiracılı,False,Gülveren Mh.,False,,2+1,False,False,False,Antalya,False,Kepez,Hayır,Hayır,False,False,False
610991826,Belirtilmemiş,False,False,True,False,False,False,Var,3,11-15 arası,False,True,175,8,False,True,True,True,False,Satılık Daire,Hayır,675.000 TL,False,False,True,False,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,10,Emlak Ofisinden,True,Boş,True,Şirinyalı Mh.,False,,3+1,True,False,True,Antalya,True,Muratpaşa,Evet,Hayır,False,False,False
611029855,100,False,False,False,False,False,False,Var,2,5-10 arası,False,False,145,6,False,False,False,False,False,Satılık Daire,Hayır,310.000 TL,False,False,False,False,False,01 Aralık 2018,False,False,Doğalgaz (Kombi),False,False,8,Emlak Ofisinden,False,Kiracılı,False,Liman Mah.,False,,3+1,False,False,False,Antalya,False,Konyaaltı,Hayır,Hayır,False,False,False
611084551,Belirtilmemiş,True,False,True,False,True,True,Var,1,11-15 arası,False,True,90,Giriş Katı,False,True,False,True,False,Satılık Daire,Hayır,379.000 TL,False,True,True,False,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,7,Emlak Ofisinden,True,Boş,True,Çağlayan Mh.,False,,2+1,True,False,True,Antalya,True,Muratpaşa,Evet,Hayır,False,False,True
611096483,Belirtilmemiş,True,False,False,False,False,False,Var,1,5-10 arası,False,True,165,2,True,True,False,False,False,Satılık Daire,Hayır,310.000 TL,False,False,False,False,False,13 Aralık 2018,False,False,Klima,False,False,2,Emlak Ofisinden,False,Boş,True,Fener Mah.,False,,3+1,False,False,True,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
611347833,Belirtilmemiş,False,False,True,False,False,False,Var,2,0,False,True,176,5,False,True,False,True,False,Satılık Daire,Hayır,315.000 TL,False,False,True,False,False,10 Aralık 2018,False,True,Klima,False,False,7,Emlak Ofisinden,False,Boş,True,Sarıkavak Mh.,False,140,3+1,True,True,True,Antalya,True,Kumluca,Hayır,Evet,False,False,False
611435320,Belirtilmemiş,False,False,False,False,False,False,Var,1,0,False,False,95,2,False,False,False,False,False,Satılık Daire,Hayır,235.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Klima,False,False,3,İnşaat Firmasından,False,Boş,False,Ilıca Mh.,False,90,2+1,False,False,False,Antalya,False,Manavgat,Evet,Hayır,False,False,False
611580350,Belirtilmemiş,False,False,True,False,False,False,Var,1,0,False,False,90,2,False,True,False,False,False,Satılık Daire,Hayır,240.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Kat Kaloriferi,False,False,3,Emlak Ofisinden,False,Boş,False,Yüksekalan Mh.,False,80,2+1,True,False,True,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
611614152,Belirtilmemiş,False,False,True,False,False,False,Yok,3,2,False,True,260,2,False,True,False,True,False,Satılık Daire,Hayır,385.000 TL,False,True,True,False,False,14 Aralık 2018,True,True,Doğalgaz (Kombi),False,True,2,Emlak Ofisinden,False,Kiracılı,True,Atatürk Mh.,False,,6+2,True,True,True,Antalya,True,Kepez,Hayır,Evet,False,False,False
611726982,0,False,False,False,False,False,False,Var,1,0,False,False,80,Bahçe Katı,False,False,False,False,False,Satılık Daire,Evet,125.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Yok,False,False,5,Emlak Ofisinden,False,Boş,False,Baraj Mah.,False,,1+1,False,False,False,Antalya,False,Kepez,Evet,Evet,False,False,False
611810296,Belirtilmemiş,False,False,True,False,False,False,Var,2,0,False,True,150,3,False,True,False,True,False,Satılık Daire,Belirtilmemiş,355.000 TL,False,True,True,False,False,12 Aralık 2018,False,True,Kat Kaloriferi,False,False,5,Sahibinden,True,Boş,True,Yeniköy Mh.,False,130,3+1,True,True,True,Antalya,True,Döşemealtı,Hayır,Evet,True,False,False
612010791,Belirtilmemiş,False,False,True,False,False,False,Var,1,0,False,True,85,1,False,True,False,True,False,Satılık Daire,Hayır,350.000 TL,False,True,True,True,False,13 Aralık 2018,True,True,Klima,True,False,2,Emlak Ofisinden,True,Boş,True,Güzeloba Mh.,False,80,2+1,False,False,True,Antalya,True,Muratpaşa,Evet,Hayır,False,False,True
612018431,Belirtilmemiş,False,False,True,False,False,False,Var,2,0,False,True,175,2,True,True,False,True,False,Satılık Daire,Hayır,500.000 TL,False,True,True,True,False,13 Aralık 2018,True,True,Klima,True,False,2,Emlak Ofisinden,True,Boş,False,Güzeloba Mh.,False,,4+1,True,False,True,Antalya,True,Muratpaşa,Evet,Hayır,True,False,True
612053372,25,False,False,True,False,False,False,Var,2,5-10 arası,False,True,120,2,False,True,False,False,False,Satılık Daire,Hayır,240.000 TL,False,False,False,False,False,11 Aralık 2018,False,True,Klima,False,False,8,Emlak Ofisinden,False,Boş,True,Tahılpazarı Mh.,False,,2+1,False,False,True,Antalya,False,Muratpaşa,Hayır,Evet,False,False,False
612084059,20,False,False,False,False,False,False,Var,1,5-10 arası,False,False,85,2,False,False,False,False,False,Satılık Daire,Hayır,185.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Mülk Sahibi,False,Sinan Mah.,False,73,2+1,False,False,False,Antalya,False,Muratpaşa,Hayır,Evet,False,False,False
612458517,80,False,False,True,False,False,False,Var,1,11-15 arası,False,True,180,13,False,True,False,True,True,Satılık Daire,Hayır,600.000 TL,False,True,True,False,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),True,False,17,Emlak Ofisinden,True,Mülk Sahibi,False,Soğuksu Mh.,False,170,3+1,True,True,True,Antalya,True,Muratpaşa,,Hayır,False,False,False
612505253,Belirtilmemiş,False,False,False,False,False,False,Var,1,0,False,False,125,2,False,False,True,True,False,Satılık Daire,Hayır,205.000 TL,False,False,True,False,False,20 Kasım 2018,False,False,Soba,False,False,3,İnşaat Firmasından,False,Boş,False,Ilıca Mh.,False,115,3+1,False,False,False,Antalya,True,Manavgat,Hayır,Evet,False,False,False
612509960,Belirtilmemiş,False,False,True,False,False,False,Var,2,2,False,True,240,3,False,True,False,False,True,Satılık Daire,Hayır,245.000 TL,False,True,True,False,False,06 Aralık 2018,True,True,Klima,False,False,3,Emlak Ofisinden,False,Boş,True,Yüksekalan Mh.,False,220,4+1,True,True,True,Antalya,True,Muratpaşa,Hayır,Evet,False,False,False
612782564,Belirtilmemiş,True,False,True,False,False,False,Var,1,1,False,True,95,1,False,True,False,True,False,Satılık Daire,Evet,300.000 TL,False,True,False,False,False,13 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,False,Boş,False,Hurma Mah.,False,90,2+1,True,False,False,Antalya,False,Konyaaltı,Evet,Evet,False,False,True
612829122,Belirtilmemiş,False,False,True,False,False,True,,3,1,False,True,500,,False,True,False,True,True,Satılık Villa,Evet,850.000 TL,False,True,True,True,False,05 Aralık 2018,True,True,Isı Pompası,True,False,2,Emlak Ofisinden,True,Mülk Sahibi,True,Duacı Mh.,False,475,4+1,True,True,True,Antalya,True,Kepez,Evet,Evet,False,False,True
612835623,Belirtilmemiş,False,False,True,False,False,False,Var,1,0,False,True,115,3,False,True,False,False,True,Satılık Daire,Evet,257.000 TL,False,True,False,True,False,12 Aralık 2018,True,True,Doğalgaz (Kombi),True,False,5,İnşaat Firmasından,False,Boş,True,Gebizli Mah.,False,100,2+1,True,False,True,Antalya,False,Muratpaşa,Evet,Evet,False,False,False
